ISO;pais;desenvolvido;ano;unemployment;ppp;ppp_2011;gdp_npc;gross_fixed;share_manuf_gdp;sahre_ind_gdp;share_ind_emplo;export_devel;export_industrial;export_manuf;import_devel;import_industrial;import_manuf;exp_imp_manuf;exp_imp_ind;exp_imp_dev;l_ppp;l_ppp_2011;l2_ppp;l2_ppp_2011;r_exp_imp_manuf;r_export_manuf;r_import_manuf
DZA;Algeria;0;1995;28,105;7010,75;9615,61;1,97E+11;29,1369;10,4541;45,8254;26,456;1007093258;7840920592;283855128;1610276161;8804083683;283855128;567710256;16645004275;2617369419;8,8552;9,1711;78,4146;84,1099;0,0029;0,0014;0,0014
DZA;Algeria;0;2000;29,496;8282,59;10449,54;2,53E+11;20,6772;7,0498;54,3715;24,484;3685851959;18291013361;318438939;1440608525;7266545146;318438939;636877878;25557558507;5126460484;9,0219;9,2543;81,3949;85,6423;0,0025;0,0013;0,0013
DZA;Algeria;0;2005;15,265;11125,97;12495,6;3,66E+11;22,3703;;57,334;29,835;7231365787;38751389814;439121101;5219144952;13631740965;439121101;878242202;52383130779;12450510739;9,317;9,4331;86,8072;88,984;0,0024;0,0012;0,0012
DZA;Algeria;0;2010;9,961;12667,73;12929,23;4,56E+11;36,2832;;50,4954;39,434;11480396136;45562506455;460469148;14793300669;25513046944;460469148;920938296;71075553399;26273696805;9,4468;9,4672;89,2423;89,6287;0,002;0,001;0,001
DZA;Algeria;0;2015;11,214;14581,02;13692,85;5,83E+11;42,16;5,4161;35,6603;47,595;8206066289;26544975545;1092985451;20034306537;30488910103;1092985451;2185970902;57033885648;28240372826;9,5875;9,5246;91,9197;90,7186;0,0038;0,0019;0,0019
AGO;Angola;0;1995;;1743,97;2391,95;25649000000;;3,6463;60,2852;8,807;420902000;3020110000;11591000;295050161;1159933195;11591000;23182000;4180043195;715952161;7,4639;7,7799;55,7101;60,5263;0,0009;0,0005;0,0005
AGO;Angola;0;2000;;2196,07;2770,62;37442000000;28,1493;2,8902;72,123;8,596;2638054000;5044393000;10294000;1121446752;1869508385;10294000;20588000;6913901385;3759500752;7,6944;7,9268;59,2042;62,8346;0,0005;0,0003;0,0003
AGO;Angola;0;2005;;3512,52;3944,92;69425000000;8,7793;;;8,758;9745344720;13591555015;52512090;3991714424;4317670344;52512090;105024180;17909225359;13737059144;8,1641;8,2802;66,6523;68,5614;0,0015;0,0008;0,0008
AGO;Angola;0;2010;;5893,38;6015,03;1,35E+11;14,4229;;;8,747;32572921414;19622028380;;7739629330;10373449214;;;29995477594;40312550744;8,6816;8,702;75,3699;75,7251;;;
AGO;Angola;0;2015;;6955,33;6531,66;1,85E+11;9,5523;;;8,927;21957311009;10842463451;;11847153881;8662317727;;;19504781178;33804464890;8,8473;8,7844;78,2741;77,166;;;
ARG;Argentina;0;1995;18,904;10192,61;13979,71;3,54E+11;17,9378;17,2467;26,3011;27,096;13221403052;7058262935;7102696139;7753414820;11604390754;7102696139;14205392278;18662653689;20974817872;9,2294;9,5454;85,1822;91,1139;0,0401;0,02;0,02
ARG;Argentina;0;2000;17,134;11897,89;15010,7;4,38E+11;16,1927;16,4943;25,9909;22,776;16918747764;8819495935;8531067823;12002800740;12476358198;8531067823;17062135646;21295854133;28921548504;9,3841;9,6165;88,0616;92,4774;0,039;0,0195;0,0195
ARG;Argentina;0;2005;11,575;14015,81;15741,19;5,41E+11;17,3511;18,3404;28,6263;23,261;26079027620;12543131722;12286393759;17075974567;11084129341;12286393759;24572787518;23627261063;43155002187;9,5479;9,664;91,1632;93,3936;0,0454;0,0227;0,0227
ARG;Argentina;0;2010;7,75;18529,32;18911,82;7,56E+11;16,6415;15,8449;25,2588;23,34;47325026471;18748549760;21942885976;35126253601;18508924790;21942885976;43885771952;37257474550;82451280072;9,8271;9,8475;96,5721;96,9741;0,0581;0,029;0,029
ARG;Argentina;0;2015;;20491,79;19243,58;8,84E+11;15,5647;14,1816;23,1531;23,751;39363054913;15733770589;15986937864;37516217146;20840290117;15986937864;31973875728;36574060706;76879272059;9,9278;9,8649;98,5608;97,3169;0,0362;0,0181;0,0181
AUS;Australia;1;1995;8,467;22890,8;31395,93;4,15E+11;25,1602;13,158;26,5103;22,859;21709706891;22667764964;14020471874;15732380852;39582497442;14020471874;28040943748;62250262406;37442087743;10,0385;10,3544;100,7713;107,2143;0,0676;0,0338;0,0338
AUS;Australia;1;2000;6,283;28903,92;36465,96;5,53E+11;26,0089;11,599;24,6496;21,615;31064029024;31289748221;14813538082;26862678680;44642550507;14813538082;29627076164;75932298728;57926707704;10,2717;10,5041;105,5085;110,3368;0,0536;0,0268;0,0268
AUS;Australia;1;2005;5,033;36008,48;40441,2;7,31E+11;27,0675;10,3475;24,5838;21,134;55276507384;48909289605;21309793540;56744623998;68222913964;21309793540;42619587080;1,17E+11;1,12E+11;10,4915;10,6076;110,0718;112,5213;0,0583;0,0291;0,0291
AUS;Australia;1;2010;5,208;41675,1;42535,4;9,24E+11;27,0104;8,003;25,0638;20,977;1,35E+11;74489874741;27171545541;1,05E+11;89424824574;27171545541;54343091082;1,64E+11;2,4E+11;10,6377;10,6581;113,1598;113,5949;0,0588;0,0294;0,0294
AUS;Australia;1;2015;6,058;47961,77;45040,29;1,15E+18;26,0606;6,3071;23,549;19,454;1,23E+11;57393779967;25277413508;1,11E+11;83371301740;25277413508;50554827016;1,41E+11;2,35E+11;10,7782;10,7153;116,1687;114,8179;0,0439;0,0219;0,0219
AUT;Austria;1;1995;4,242;24666,05;33830,79;1,96E+11;25,2991;17,9059;28,8515;32,101;3929142372;49032547658;46967646487;4589763408;57888839020;46967646487;93935292974;1,07E+11;8518905780;10,1132;10,4291;102,2765;108,7667;0,4791;0,2396;0,2396
AUT;Austria;1;2000;3,883;30839,34;38907,74;2,47E+11;25,6117;18,215;28,2848;30,025;4669984462;57686048687;50469876668;5688993846;60811972538;50469876668;1,01E+11;1,18E+11;10358978308;10,3365;10,5689;106,8442;111,7027;0,4085;0,2043;0,2043
AUT;Austria;1;2005;5,65;36829,28;41363,04;3,03E+11;23,0521;17,4078;27,0742;27,575;9527466510;1,04E+11;94873653710;11802720991;1,03E+11;94873653710;1,9E+11;2,07E+11;21330187501;10,514;10,6301;110,5452;112,9999;0,6264;0,3132;0,3132
AUT;Austria;1;2010;4,825;42540,84;43419,01;3,56E+11;21,5967;16,4785;25,535;24,908;16486329281;1,22E+11;1,15E+11;18043426821;1,26E+11;1,15E+11;2,3E+11;2,48E+11;34529756102;10,6582;10,6787;113,5977;114,0336;0,648;0,324;0,324
AUT;Austria;1;2015;5,733;47327,87;44445;4,08E+11;22,5202;16,5587;25,0273;25,764;16809585936;1,2E+11;1,19E+11;20052457241;1,2E+11;1,19E+11;2,39E+11;2,41E+11;36862043177;10,7649;10,702;115,8821;114,533;0,5849;0,2924;0,2924
BLR;Belarus;0;1995;2,896;3981,02;5460,17;40515000000;24,6979;27,9762;33,3822;35,718;178493594;1611707424;1591294656;37329766;1942437277;1591294656;3182589312;3554144701;215823360;8,2893;8,6052;68,7124;74,0501;0,0786;0,0393;0,0393
BLR;Belarus;0;2000;2,115;5985,24;7551,14;59793000000;25,2015;27,0435;33,4789;36,101;665193900;2233839800;4752180300;355252000;2111636100;4752180300;9504360600;4345475900;1020445900;8,6971;8,9295;75,6387;79,7351;0,159;0,0795;0,0795
BLR;Belarus;0;2005;1,704;9948,67;11173,37;96472000000;26,5166;25,3421;37,8388;35,615;1334736200;7469776000;8296025600;864257300;4191859100;8296025600;16592051200;11661635100;2198993500;9,2052;9,3213;84,7356;86,8864;0,172;0,086;0,086
BLR;Belarus;0;2010;0,827;15890,1;16218,12;1,51E+11;38,8271;22,5105;35,3918;34,631;3240289700;8052889800;13351088500;4432167100;8638397400;13351088500;26702177000;16691287200;7672456800;9,6735;9,6939;93,5757;93,9714;0,1769;0,0884;0,0884
BLR;Belarus;0;2015;0,912;18341,98;17224,72;1,74E+11;28,6543;20,6443;32,6923;32,407;2996505500;8760941700;12902853200;4454012200;6814582900;12902853200;25805706400;15575524600;7450517700;9,8169;9,7541;96,3725;95,1425;0,1484;0,0742;0,0742
BEL;Belgium;1;1995;9,683;23593,16;32359,27;2,39E+11;21,3326;18,4468;26,1428;27,546;21208308734;1,54E+11;94909325947;17551562516;1,44E+11;94909325947;1,9E+11;2,98E+11;38759871250;10,0687;10,3847;101,379;107,8411;0,7942;0,3971;0,3971
BEL;Belgium;1;2000;6,858;29263,84;36920,04;3E+11;22,49;17,4586;24,8219;26,3;19115432131;1,66E+11;1,33E+11;23065695263;1,52E+11;1,33E+11;2,67E+11;3,18E+11;42181127394;10,2841;10,5165;105,7629;110,597;0,8898;0,4449;0,4449
BEL;Belgium;1;2005;8,475;35252,65;39592,33;3,68E+11;22,1575;15,7728;22,4431;24,686;34287253492;2,95E+11;2,48E+11;44892639211;2,68E+11;2,48E+11;4,95E+11;5,63E+11;79179892703;10,4703;10,5864;109,6271;112,0717;1,3444;0,6722;0,6722
BEL;Belgium;1;2010;8,325;40121,53;40949,76;4,35E+11;21,8189;13,166;20,7281;23,375;55360626120;3,41E+11;2,88E+11;64897518663;3,17E+11;2,88E+11;5,76E+11;6,58E+11;1,2E+11;10,5997;10,6201;112,353;112,7866;1,3247;0,6624;0,6624
BEL;Belgium;1;2015;8,517;44200,66;41508,27;4,97E+11;23,1521;12,8348;19,8569;21,434;61308288294;3,28E+11;2,83E+11;70835308246;2,89E+11;2,83E+11;5,65E+11;6,17E+11;1,32E+11;10,6965;10,6336;114,415;113,0745;1,1385;0,5692;0,5692
BOL;Bolivia;0;1995;;2993,81;4106,17;22653000000;15,5335;16,7294;29,1428;20,5;523429604;625078628;181655337;831131686;535006577;181655337;363310674;1160085205;1354561290;8,0043;8,3202;64,0689;69,2265;0,016;0,008;0,008
BOL;Bolivia;0;2000;7,462;3497,28;4412,26;29166000000;17,8875;13,2411;25,739;18,694;619203582;602039496;282221559;1164184667;682501768;282221559;564443118;1284541264;1783388249;8,1597;8,3921;66,5814;70,4281;0,0194;0,0097;0,0097
BOL;Bolivia;0;2005;8,146;4180,31;4694,92;38147000000;12,9908;11,6269;26,2692;20,388;2023965688;769330926;318094280;1759216403;580952572;318094280;636188560;1350283498;3783182091;8,3381;8,4542;69,5246;71,4741;0,0167;0,0083;0,0083
BOL;Bolivia;0;2010;4,375;5298,1;5407,47;52548000000;16,5722;11,27;30,1439;20,628;4888276409;2058211629;500181512;4141158612;1455761890;500181512;1000363024;3513973519;9029435021;8,5751;8,5955;73,5324;73,8832;0,019;0,0095;0,0095
BOL;Bolivia;0;2015;4;6955,18;6531,52;74592000000;21,3711;10,1912;25,2024;22,528;6363598541;2352230884;386784137;7002838693;2750968412;386784137;773568274;5103199296;13366437234;8,8472;8,7844;78,2737;77,1656;0,0104;0,0052;0,0052
BRA;Brazil;0;1995;9,9;8224,16;11279,87;1,31E+18;20,2863;14,5423;23,3815;19,59;18521588269;25072098328;24539089624;19151196861;33102633307;24539089624;49078179248;58174731635;37672785130;9,0148;9,3308;81,2672;87,0634;0,0376;0,0188;0,0188
BRA;Brazil;0;2000;13,9;9108,01;11490,91;1,58E+18;18,3045;13,1347;23,0066;20,233;20610025913;33062714632;31619401348;21741338090;33359199915;31619401348;63238802696;66421914547;42351364003;9,1169;9,3493;83,118;87,4096;0,04;0,02;0,02
BRA;Brazil;0;2005;11,4;11054,72;12415,58;2,05E+18;17,0562;14,7383;24,1726;21,445;55874133680;57195431134;61765852056;34342137842;38172621954;61765852056;1,24E+11;95368053088;90216271522;9,3106;9,4267;86,6875;88,8628;0,0604;0,0302;0,0302
BRA;Brazil;0;2010;8,5;14337,93;14633,91;2,8E+18;20,5347;12,7219;23,268;22,298;1,18E+11;75732518845;71312068344;96475595848;82258231147;71312068344;1,43E+11;1,58E+11;2,14E+11;9,5707;9,5911;91,5976;91,9891;0,0509;0,0254;0,0254
BRA;Brazil;0;2015;8,3;15769,5;14808,93;3,22E+18;17,8358;10,5209;19,3598;22,159;1,17E+11;69151875253;69169933429;92572889749;75884987907;69169933429;1,38E+11;1,45E+11;2,09E+11;9,6658;9,603;93,4283;92,2173;0,0429;0,0215;0,0215
CMR;Cameroon;0;1995;;1715,21;2352,5;23218000000;19,8003;18,2343;25,7856;9,579;298647680;1239925756;101762166;269987899;727884054;101762166;203524332;1967809810;568635579;7,4473;7,7632;55,4621;60,2678;0,0088;0,0044;0,0044
CMR;Cameroon;0;2000;;2028,43;2559,12;31523000000;19,6369;17,7414;29,9151;9,689;525578886;1288242124;74308005;545517903;925330293;74308005;148616010;2213572417;1071096789;7,615;7,8474;57,9885;61,582;0,0047;0,0024;0,0024
CMR;Cameroon;0;2005;;2459,65;2762,44;43884000000;21,6996;15,949;28,0927;9,614;730674608;2101375175;145656579;1489210171;1280673627;145656579;291313158;3382048802;2219884779;7,8078;7,9239;60,9613;62,7877;0,0066;0,0033;0,0033
CMR;Cameroon;0;2010;;2806,88;2864,82;57327000000;23,468;13,5657;27,178;9,281;1369056404;2501904502;291977315;2824511653;2062054758;291977315;583954630;4563959260;4193568057;7,9398;7,9603;63,0409;63,3658;0,0102;0,0051;0,0051
CMR;Cameroon;0;2015;;3461,03;3250,21;79976000000;23,0474;14,6631;25,1818;9,17;2213481246;1830624075;294808863;3850189946;2131759612;294808863;589617726;3962383687;6063671192;8,1493;8,0865;66,4114;65,3911;0,0074;0,0037;0,0037
CAN;Canada;1;1995;9,467;23518,13;32256,36;6,88E+11;18,4059;;;21,965;15799557527;1,73E+11;1,19E+11;21572254612;1,39E+11;1,19E+11;2,37E+11;3,12E+11;37371812139;10,0655;10,3815;101,3148;107,7749;0,3445;0,1723;0,1723
CAN;Canada;1;2000;6,833;29723,39;37499,83;9,11E+11;19,6648;;;22,475;14166740025;2,63E+11;1,75E+11;37966455300;2,02E+11;1,75E+11;3,51E+11;4,65E+11;52133195325;10,2997;10,5321;106,0836;110,925;0,385;0,1925;0,1925
CAN;Canada;1;2005;6,758;36079,1;40520,52;1,16E+18;21,9075;;;22,049;25007001900;3,35E+11;2,05E+11;72443803612;2,4E+11;2,05E+11;4,1E+11;5,75E+11;97450805512;10,4935;10,6096;110,1129;112,5628;0,3531;0,1765;0,1765
CAN;Canada;1;2010;8;39844,44;40666,95;1,35E+18;23,5165;10,3507;26,7131;19,788;46646944187;3,38E+11;1,84E+11;1,18E+11;2,7E+11;1,84E+11;3,69E+11;6,08E+11;1,64E+11;10,5927;10,6132;112,2061;112,6394;0,2726;0,1363;0,1363
CAN;Canada;1;2015;6,9;45884,93;43089,95;1,64E+18;23,8601;;;19,432;52633762024;3,55E+11;2,07E+11;1,24E+11;2,94E+11;2,07E+11;4,14E+11;6,49E+11;1,76E+11;10,7339;10,671;115,2164;113,8712;0,2523;0,1261;0,1261
CHL;Chile;0;1995;7,375;8804,88;12076,35;1,27E+11;25,7505;17,1814;33,78;26,06;5868749690;9273317972;1862212984;5978865157;8556973657;1862212984;3724425968;17830291629;11847614847;9,0831;9,399;82,502;88,3413;0,0294;0,0147;0,0147
CHL;Chile;0;2000;9,708;11241,98;14183,19;1,73E+11;21,0276;16,8798;31,4223;23,394;7193767125;10631612523;2796071392;8612059616;7726894636;2796071392;5592142784;18358507159;15805826741;9,3274;9,5598;87,0006;91,39;0,0323;0,0162;0,0162
CHL;Chile;0;2005;9,3;15112,64;16973,04;2,44E+11;22,1527;14,2912;36,8592;22,953;18488986017;22907099636;6137878967;18919371848;12494042731;6137878967;12275757934;35401142367;37408357865;9,6233;9,7394;92,6076;94,8556;0,0502;0,0251;0,0251
CHL;Chile;0;2010;8,153;18950,67;19341,87;3,23E+11;21,5548;10,7725;35,6951;22,957;40605716172;29686455540;8488173802;33179112508;22904145574;8488173802;16976347604;52590601114;73784828680;9,8496;9,87;97,0145;97,4174;0,0525;0,0262;0,0262
CHL;Chile;0;2015;6,214;23645,77;22205,44;4,26E+11;23,7675;11,5628;29,6737;23,284;37070620977;24007952671;8676574973;35530108248;25231067193;8676574973;17353149946;49239019864;72600729225;10,0709;10,0081;101,4238;100,1619;0,0408;0,0204;0,0204
CHN;China;0;1995;2,9;1861,48;2553,12;2,25E+18;33,1879;;46,7517;29,003;68294865322;76753626891;1,24E+11;50461968416;72626091304;1,24E+11;2,49E+11;1,49E+11;1,19E+11;7,5291;7,8451;56,6878;61,5451;0,1103;0,0552;0,0552
CHN;China;0;2000;3,1;2918,21;3681,69;3,7E+18;33,434;;45,5373;28,121;1,02E+11;1,44E+11;2,19E+11;1,11E+11;1,07E+11;2,19E+11;4,39E+11;2,51E+11;2,13E+11;7,9787;8,2111;63,6601;67,4226;0,1186;0,0593;0,0593
CHN;China;0;2005;4,2;5060,79;5683,78;6,62E+18;40,4709;32,0939;47,0238;29,618;3,17E+11;4,23E+11;6,99E+11;3,85E+11;2,54E+11;6,99E+11;1,4E+12;6,77E+11;7,02E+11;8,5293;8,6454;72,7486;74,7425;0,2112;0,1056;0,1056
CHN;China;0;2010;4,14;9251,84;9442,82;1,24E+20;44,9912;31,5431;46,3961;30,154;7,42E+11;7,81E+11;1,47E+19;8,01E+11;5,51E+11;1,47E+19;2,95E+12;1,33E+12;1,54E+12;9,1326;9,153;83,404;83,7776;0,2377;0,1188;0,1188
CHN;China;0;2015;4,05;14329,95;13457,07;1,97E+20;43,7562;29,3766;40,9316;27,102;1,22E+19;9,92E+11;2,14E+18;9,69E+11;6,55E+11;2,14E+18;4,28E+12;1,65E+12;2,19E+12;9,5701;9,5073;91,5869;90,388;0,2174;0,1087;0,1087
COL;Colombia;0;1995;5,649;6237,16;8554,6;2,34E+11;22,3962;14,6011;29,0685;20,247;3292205789;6549679079;3038408356;4162687289;9354798321;3038408356;6076816712;15904477400;7454893078;8,7383;9,0542;76,3575;81,979;0,026;0,013;0,013
COL;Colombia;0;2000;13,325;6602,97;8330,48;2,66E+11;14,1293;13,9327;27,3058;18,121;4071818128;8907910032;4173627047;4320598063;6930374542;4173627047;8347254094;15838284574;8392416191;8,7953;9,0277;77,3569;81,4989;0,0314;0,0157;0,0157
COL;Colombia;0;2005;11,808;8324,62;9349,4;3,57E+11;19,6657;14,1353;30,0086;20,039;8026276631;12699729360;7285379570;10229020044;10420118120;7285379570;14570759140;23119847480;18255296675;9,027;9,1431;81,4862;83,5957;0,0408;0,0204;0,0204
COL;Colombia;0;2010;11,792;10775,81;10998,25;4,9E+11;21,8546;12,759;32,0201;19,55;15037026158;24437243544;8643554891;20184472781;18943238435;8643554891;17287109782;43380481979;35221498939;9,2851;9,3055;86,2123;86,5922;0,0353;0,0176;0,0176
COL;Colombia;0;2015;8,925;13835,04;12992,31;6,67E+11;26,4376;11,3991;30,5385;19,614;17101246975;17827329927;8203149466;25319038246;26657245549;8203149466;16406298932;44484575476;42420285221;9,535;9,4721;90,9155;89,7209;0,0246;0,0123;0,0123
CRI;CostaRica;0;1995;5,2;6604,37;9058,24;22916000000;19,9035;19,1144;26,6969;24,265;631884483;2691145601;1197423779;1333157804;2716469750;1197423779;2394847558;5407615351;1965042287;8,7955;9,1114;77,3606;83,0182;0,1045;0,0523;0,0523
CRI;CostaRica;0;2000;5,193;8066,65;10177,1;30735000000;19,774;18,3961;25,5524;22,406;1092192588;4383471320;3514255038;2151330627;3828717843;3514255038;7028510076;8212189163;3243523215;8,9955;9,2279;80,9189;85,1541;0,2287;0,1143;0,1143
CRI;CostaRica;0;2005;6,63;9892,89;11110,73;41701000000;20,0442;16,9456;24,3762;21,631;2567169210;4561900252;4849789225;3198218325;5919143639;4849789225;9699578450;10481043891;5765387535;9,1996;9,3157;84,6321;86,7816;0,2326;0,1163;0,1163
CRI;CostaRica;0;2010;7,345;12769,05;13032,64;57894000000;19,6599;14,4623;23,2397;19,625;3854390648;5137680267;6476892010;5235424965;8662369864;6476892010;12953784020;13800050131;9089815613;9,4548;9,4752;89,3929;89,7796;0,2238;0,1119;0,1119
CRI;CostaRica;0;2015;9,74;15545,57;14598,64;75410000000;18,6175;11,3789;19,4218;19,152;3521966396;5987294806;5194921875;6683445872;8768444369;5194921875;10389843750;14755739175;10205412268;9,6515;9,5887;93,1521;91,9429;0,1378;0,0689;0,0689
HRV;Croatia;0;1995;14,5;9524,96;13063,98;42413000000;14,434;17,0816;26,9278;30,058;284019595;3662073728;3421200399;750086698;6394494354;3421200399;6842400798;10056568082;1034106293;9,1617;9,4776;83,9362;89,8252;0,1613;0,0807;0,0807
HRV;Croatia;0;2000;20,592;12441,82;15696,94;54508000000;19,9473;14,7988;24,4184;28,875;399901177;3288039212;3216252500;807360357;6183827916;3216252500;6432505000;9471867128;1207261534;9,4288;9,6612;88,9026;93,3392;0,118;0,059;0,059
HRV;Croatia;0;2005;17,583;17173,14;19287,19;76283000000;25,4083;13,2298;24,5781;28,628;777073834;6082894823;6005410402;2316013454;13662681446;6005410402;12010820804;19745576269;3093087288;9,7511;9,8672;95,084;97,3616;0,1575;0,0787;0,0787
HRV;Croatia;0;2010;17,167;19505,5;19908,16;86175000000;21,2146;12,1047;23,1412;27,452;1301876885;7976779358;8025249538;3339431524;13298684446;8025249538;16050499076;21275463804;4641308409;9,8785;9,8989;97,5838;97,9879;0,1863;0,0931;0,0931
HRV;Croatia;0;2015;17,067;22051,86;20708,62;92706000000;19,5888;12,5964;22,3419;26,712;956135129;9251844563;8552785903;1834054474;16505347152;8552785903;17105571806;25757191715;2790189603;10,0012;9,9383;100,023;98,7699;0,1845;0,0923;0,0923
CZE;CzechRepublic;0;1995;4;13874,1;19029,06;1,43E+11;33,3166;21,5296;35,3484;42,254;1274350001;18929655583;17692428258;1308896121;21116513806;17692428258;35384856516;40046169389;2583246122;9,5378;9,8537;90,9692;97,0958;0,2468;0,1234;0,1234
CZE;CzechRepublic;0;2000;8,757;16608,53;20953,76;1,71E+11;30,5933;23,6131;33,8749;39,945;1376628619;26736833226;25692950583;2380996518;26986680704;25692950583;51385901166;53723513930;3757625137;9,7177;9,9501;94,4331;99,004;0,301;0,1505;0,1505
CZE;CzechRepublic;0;2005;7,932;22773,8;25577,31;2,32E+11;28,2345;23,0371;34,0837;39,485;3801967303;71516186418;68933542454;8948556687;61431920165;68933542454;1,38E+11;1,33E+11;12750523990;10,0334;10,1495;100,6684;103,0116;0,5936;0,2968;0,2968
CZE;CzechRepublic;0;2010;7,284;27558,85;28127,75;2,88E+11;26,9071;21,1999;33,259;37,987;8026332411;1,18E+11;1,14E+11;26659951799;88640774563;1,14E+11;2,28E+11;2,07E+11;34686284210;10,2241;10,2445;104,5318;104,95;0,7918;0,3959;0,3959
CZE;CzechRepublic;0;2015;5,04;32317,57;30349,01;3,41E+11;26,4657;24,1277;33,9919;38,025;11400803074;1,4E+11;1,4E+11;32350348342;1E+11;1,4E+11;2,79E+11;2,4E+11;43751151416;10,3834;10,3205;107,8143;106,5131;0,8199;0,41;0,41
DNK;Denmark;1;1995;6,758;26452,63;36281,18;1,38E+11;19,4748;14,7171;22,0925;27,077;4741368211;37030681489;29168682457;3519685384;35032389011;29168682457;58337364914;72063070500;8261053595;10,1831;10,4991;103,6957;110,2301;0,4228;0,2114;0,2114
DNK;Denmark;1;2000;4,317;32644,68;41185,4;1,74E+11;21,5076;14,1449;23,6527;25,338;3939216975;40576787913;31503224462;4759539505;38551931861;31503224462;63006448924;79128719774;8698756480;10,3934;10,6258;108,0235;112,9085;0,3621;0,1811;0,1811
DNK;Denmark;1;2005;4,8;38591,88;43342,62;2,09E+11;21,1734;12,0352;22,2395;23,892;6769145526;64101110874;51850833108;10097187872;60543194630;51850833108;1,04E+11;1,25E+11;16866333398;10,5608;10,6769;111,5304;113,996;0,4966;0,2483;0,2483
DNK;Denmark;1;2010;7,483;41957,61;42823,74;2,32E+11;18,1137;10,9339;19,7049;19,608;11187834956;73621944514;58257500039;14095544025;66823729347;58257500039;1,17E+11;1,4E+11;25283378981;10,6444;10,6648;113,3036;113,739;0,5017;0,2509;0,2509
DNK;Denmark;1;2015;6,175;47202,34;44327,12;2,67E+11;19,4781;12,409;19,6724;19,29;13411523606;68755789343;58733378771;14660135367;67951159414;58733378771;1,17E+11;1,37E+11;28071658973;10,7622;10,6994;115,8249;114,4761;0,4397;0,2199;0,2199
DOM;DominicanRepublic;0;1995;7,287;4822,31;6614,06;37472000000;17,8878;21,7123;30,3726;25,659;97670630;3681482890;2994889538;1266443381;3902556712;2994889538;5989779076;7584039602;1364114011;8,481;8,797;71,9275;77,3864;0,1598;0,0799;0,0799
DOM;DominicanRepublic;0;2000;6,343;6623,43;8356,29;55622000000;25,0444;20,9749;29,5875;24,339;258216223;5478498760;4804328898;2762237382;6666932272;4804328898;9608657796;12145431032;3020453605;8,7984;9,0308;77,4113;81,5548;0,1727;0,0864;0,0864
DOM;DominicanRepublic;0;2005;6,41;8259,84;9276,65;74075000000;22,6126;18,3817;28,1447;23,39;506835221;5673535091;4961853169;3632843266;6207892248;4961853169;9923706338;11881427339;4139678487;9,0192;9,1353;81,3453;83,4529;0,134;0,067;0,067
DOM;DominicanRepublic;0;2010;5,001;11380,75;11615,68;1,08E+11;25,1969;15,2691;25,7912;18,176;1645838343;5089840850;4154837417;6521088352;8585911074;4154837417;8309674834;13675751924;8166926695;9,3397;9,3601;87,2296;87,6117;0,077;0,0385;0,0385
DOM;DominicanRepublic;0;2015;5,94;15020,9;14105,94;1,5E+11;22,8056;13,8972;25,6643;18,068;2403169097;7024776553;5280128478;6977109283;10236695608;5280128478;10560256956;17261472161;9380278380;9,6172;9,5544;92,4905;91,2856;0,0704;0,0352;0,0352
ECU;Ecuador;0;1995;5,493;5556,76;7621,39;64447000000;17,3328;19,6774;24,6534;17,843;1337718590;2826699134;333327884;1632404040;2395376074;333327884;666655768;5222075208;2970122630;8,6228;8,9387;74,3522;79,9006;0,0103;0,0052;0,0052
ECU;Ecuador;0;2000;7,625;5901,13;7445,03;73948000000;19,0148;31,4005;33,6176;19,353;1974763702;2614736905;413656543;1796246079;1555671162;413656543;827313086;4170408067;3771009781;8,6829;8,9153;75,3927;79,4826;0,0112;0,0056;0,0056
ECU;Ecuador;0;2005;7,095;7672,06;8616,51;1,05E+11;20,4224;15,7118;31,5446;18,526;3162521370;6379883846;721441633;6025691246;3461453889;721441633;1442883266;9841337735;9188212616;8,9453;9,0614;80,0191;82,1096;0,0137;0,0069;0,0069
ECU;Ecuador;0;2010;5,019;9115,86;9304,04;1,37E+11;24,6248;11,1645;34,7242;18,488;7798610514;8905722682;1671753455;11668234456;8691072483;1671753455;3343506910;17596795165;19466844970;9,1178;9,1382;83,1337;83,5068;0,0244;0,0122;0,0122
ECU;Ecuador;0;2015;4,77;11351,8;10660,33;1,85E+11;26,5791;8,7943;31,8721;19,66;6843583613;10557604678;1340349925;12306550260;8825756125;1340349925;2680699850;19383360803;19150133873;9,3371;9,2743;87,182;86,0124;0,0145;0,0073;0,0073
SLV;ElSalvador;0;1995;7,7;4174,83;5726;23421000000;19,0624;19,1602;25,4829;26,308;552396677;1066929474;856940702;1227329684;2001049556;856940702;1713881404;3067979030;1779726361;8,3368;8,6528;69,5027;74,8705;0,0732;0,0366;0,0366
SLV;ElSalvador;0;2000;7;5042,08;6361,23;29597000000;17,683;19,5329;26,8777;24,234;909149745;2004338891;2038191407;2103167371;2803111112;2038191407;4076382814;4807450003;3012317116;8,5256;8,758;72,6854;76,7022;0,1377;0,0689;0,0689
SLV;ElSalvador;0;2005;7,13;6192,89;6955,25;37343000000;16,2928;16,6257;24,4713;22,211;1237047113;2172629426;2631280324;3503648369;3253592027;2631280324;5262560648;5426221453;4740695482;8,7312;8,8473;76,2331;78,2739;0,1409;0,0705;0,0705
